hBFA1:21C-R1-8,hBFA1:21C-R1-16,hBFA1:21C-R1-24,hBFA1:21C-R1-40,hBFA1:21C-R2-8,hBFA1:21C-R2-16,hBFA1:21C-R2-24,hBFA1:21C-R2-40,hBFA1:37C-R1-8,hBFA1:37C-R1-16,hBFA1:37C-R1-24,hBFA1:37C-R1-40,hBFA1:37C-R2-8,hBFA1:37C-R2-16,hBFA1:37C-R2-24,hBFA1:37C-R2-40,hBFA1:48Hr-R1-8,hBFA1:48Hr-R1-16,hBFA1:48Hr-R1-24,hBFA1:48Hr-R1-40,hBFA1:48Hr-R2-8,hBFA1:48Hr-R2-16,hBFA1:48Hr-R2-24,hBFA1:48Hr-R2-40,hBFA1:FLC4-R2-8,hBFA1:FLC4-R2-16,hBFA1:FLC4-R2-24,hBFA1:FLC4-R2-40,hBFA1:GlyEtOH-R1-8,hBFA1:GlyEtOH-R1-16,hBFA1:GlyEtOH-R1-24,hBFA1:GlyEtOH-R1-40,hBFA1:GlyEtOH-R2-8,hBFA1:GlyEtOH-R2-16,hBFA1:GlyEtOH-R2-24,hBFA1:GlyEtOH-R2-40,hBFA1:SC-R1-8,hBFA1:SC-R1-16,hBFA1:SC-R1-24,hBFA1:SC-R1-40,hBFA1:SC-R2-8,hBFA1:SC-R2-16,hBFA1:SC-R2-24,hBFA1:SC-R2-40,hBFA1:YPD-R1-8,hBFA1:YPD-R1-16,hBFA1:YPD-R1-24,hBFA1:YPD-R1-40,hBFA1:YPD-R2-8,hBFA1:YPD-R2-16,hBFA1:YPD-R2-24,hBFA1:YPD-R2-40,hBFA1:pH3.8-R1-8,hBFA1:pH3.8-R1-16,hBFA1:pH3.8-R1-24,hBFA1:pH3.8-R1-40,hBFA1:pH3.8-R2-8,hBFA1:pH3.8-R2-16,hBFA1:pH3.8-R2-24,hBFA1:pH3.8-R2-40,hBFA1:pH7.3-R1-8,hBFA1:pH7.3-R1-16,hBFA1:pH7.3-R1-24,hBFA1:pH7.3-R1-40,hBFA1:pH7.3-R2-8,hBFA1:pH7.3-R2-16,hBFA1:pH7.3-R2-24,hBFA1:pH7.3-R2-40
26.24894209490888,44.45967476591916,101.50466571468587,624.8655431479621,26.131612369970163,43.33257007850249,95.92508954494068,706.4710165786375,57.68136982722017,104.01077101714395,174.67577897648522,557.7800665645607,41.943611500098456,92.26736248712055,204.95925919882518,647.2246075260748,121.7107293317693,145.5343088328265,245.1338875584483,673.2947517410292,99.96001984830225,186.19119169291537,259.5592233807695,701.5438640637097,12.627403506013678,1.8980683776185725,5.005238344683081,2.4774590163934427,75.54084148299711,155.00875359020586,229.07201508843758,523.7421700685894,118.44587998987977,241.32034143930574,514.7224913115671,1170.3211385148868,29.39848520160864,58.349611159493364,112.75742166293279,396.37297109615326,34.655624992662794,52.22974659762948,86.2636229379775,364.37333728333624,62.72599164926931,133.24986751772173,279.4588258012295,1022.7678229665072,60.42030056961747,141.07391861848842,265.73886156606466,959.5552836152024,56.836294434427046,110.49470558276938,178.07663631662822,496.99176860270904,41.461540176045595,116.65088462496885,190.37927742693495,518.3156450678645,48.58293999554378,74.84950101835527,133.9984601893421,259.0762976067433,46.16072620035575,80.23686330815553,110.21584325353413,267.2073689308832
158.75127823220242,148.77135623224154,141.33623619446027,133.41407832901697,165.3452678547429,147.8816556038083,136.1141931303577,124.1961491802169,222.315559983016,188.7547403463237,150.19893676384999,113.6990648586437,192.14084871111913,183.9439799724578,203.11602023333606,124.94067717735722,171.15237324995718,126.38570444696383,134.0426110002258,124.26817702443776,151.30314108529967,161.3862569109263,133.5663662070129,139.8956347011761,42.8124204072007,15.938272724524651,17.628839468546122,5.051961358313817,65.80058482461853,46.489995407278435,37.54295374565863,9.962879100900752,93.03265789976945,71.86701877246036,57.601388463559154,22.45341081605734,177.2122658217581,155.7226260866908,145.53737180717377,115.46070843358815,203.38675077383024,170.71790380065212,140.94403628624917,121.43100174895893,178.70710464509395,150.68838900757507,128.82619502986003,102.3657057416268,177.892617229656,143.651854653469,129.98392306901306,102.37456751212727,211.76017155005138,168.39654138889395,138.2555632497422,103.6629725970556,170.33568335110706,181.32319960129578,148.34557203700984,105.40725495796808,242.23630925211398,215.08287596457765,209.3406017492686,169.36257321065858,216.6332956296342,209.57193233269194,188.76182291630968,170.4716128078939
9.496090310296497,5.730335482752847,6.523485516543423,5.836402883647377,9.881373813939737,5.933056263156388,6.080160020552578,5.2360460592915565,12.30994218897998,9.029197860644954,13.80550938731917,20.162284470107316,14.701197769431062,9.153527358920504,8.894662641755732,21.929031457446463,12.146135215946124,6.476171605971667,29.187763810440508,29.773016313775127,13.385288017616512,1.9673204340961972,25.295771550686162,24.934688271946317,4.761386683436837,0.5611680420785345,3.0009762369636652,2.2453161592505855,52.922841646473785,205.88296100299553,375.8661131172804,1710.080621436245,68.71156425091966,269.1694396743091,640.7028808792666,3387.6047261143326,14.46886264862817,19.409017432888724,28.493058883776968,74.56829165778332,8.339068742736169,16.867271551470733,27.700114305897486,72.23128087375115,20.58982472164231,33.92341217316088,60.11686618426915,157.16477870813398,18.528960083643963,34.88534450153593,54.144266875636035,140.08228054266772,16.581881062753624,20.556316466145535,35.04749604622963,90.18710858526069,25.780152179652916,21.48143533516073,36.88757526802761,93.2037913505406,16.150190357824844,17.695990490377227,17.997223972558608,21.34183221628294,15.002345059635603,19.608052169331568,22.60840746573425,25.87948372744027
45.16270263953368,53.461945371255375,58.158019898697795,63.34925533342278,52.8533586001129,53.72878715338039,61.0932999022759,76.49906541082873,51.695104027174445,33.6582110074034,27.091566113247854,12.920426710497525,48.593643597905015,34.590596392763736,28.132474504364854,12.118632229523564,73.17229181076446,77.56795968029611,54.32782212274592,90.10342998524357,56.41907757987912,86.65635812171573,58.2935350464965,59.258716771743536,57.77044257526924,41.465916991626614,86.04893090147151,138.81572014051523,22.965698902333234,13.876997319769952,2.4994594843250457,4.273299727295265,30.49768672220117,26.94946346448646,20.49325013415446,9.64029433480169,38.72219558496947,36.694785411987596,36.516170281328925,36.718589224256085,40.96654627133169,41.85523662163118,41.29395329093241,43.75905113318169,40.8473382045929,43.35012630373256,42.896669635193796,39.18312799043062,39.29552044127022,43.39223084231986,40.534928497725325,46.8558021604585,34.83147175736241,40.63386072308708,41.490552378763645,53.837435521657575,49.918878095114,43.28806379267381,48.91797620796005,50.22371312463228,41.96094829595413,37.26421780617181,37.994391157773805,32.27247997869467,43.10638919555568,41.704475464361586,37.76885453248478,31.936194490848866
6.171950423422558,9.543779681567962,18.31683788480094,101.20931759360758,6.572312716716394,10.053197994374464,19.60506547230831,141.12866611476443,10.416957899206324,21.17951101304579,42.516545562549126,132.78464710287622,8.846885842154387,18.57766183522232,32.27737456147508,131.34352903296673,22.50890930891603,34.45765689401244,48.061126558140074,134.61103082367978,20.507572310246342,34.365492675269714,51.40433717427573,119.46725841536703,2.46224353431334,0.2035609564402527,0.9338778037049383,0.4909250585480094,20.08693795005524,38.170492792169064,28.157853577753755,142.24193041897365,28.421125838748797,62.641750923544734,122.84648655786341,317.18687107505207,5.81292024258951,10.44234618264045,18.607677868989573,64.16244631925197,6.890184584440435,10.521498005822776,17.28007456211768,68.82264650852875,13.89420233124565,29.053842857403126,56.84545993271233,211.21788277511962,12.468085289928649,29.591800964917944,53.626131572695456,203.84385537077307,8.683342797695673,19.407005759642406,34.39728996634381,120.91889553525351,10.029558102932151,20.464739596311986,39.76134527830812,123.96980552770624,10.011581596863099,14.391208821269325,26.01285141263977,57.50590335241936,9.750760977123242,17.406328905266694,24.951354417813075,59.598702546063514
3.893411549457854,4.190975174497812,6.556439347820427,23.77202291593356,4.11207429508373,3.7836439260093826,6.094389274052584,24.984186736346185,11.142469869680243,14.292029090952287,17.92038929323597,27.19708410935657,8.56142569129165,11.897048624871205,20.049601044301216,28.667239631502557,17.481549339444886,12.242326506249624,30.83647502278597,51.75576355655393,15.06066366045683,9.563251008180146,29.781501038943432,52.0511171330605,11.916343054791291,9.292282579123968,30.53195390256679,73.86709601873537,29.602419454778925,79.78474530959741,140.9475584791959,389.4671184199653,46.996410410522174,113.18282583747288,259.50044390376837,774.5976498013157,9.076636231751628,11.91636491421063,16.239792038472473,36.88102579721622,4.715406559263071,9.015265829234357,11.105291852687161,25.8377040903199,6.866268702157272,10.75329146180431,15.987663136539123,35.66324162679426,7.795948754269111,12.03490678302261,14.762494725532676,38.58483805365051,11.685508666113133,14.023392450233017,17.93851471286404,34.15410674972973,9.346369874052307,14.709693496137552,20.684755470700544,36.42076070542153,5.462581766108044,4.907529860563664,4.468729284905378,2.9008847630944303,5.622335450463815,6.567247506997968,4.449996019441994,3.517015486534965
8.690106196178961,6.2057448595384646,8.12861171499412,9.394221397487145,9.024467112867242,6.586488047689549,8.294231865153517,9.138846554069683,12.522209883398112,16.197536950201492,19.909441921025316,36.668267631514816,10.265860675401253,15.092387131449632,24.490565391205028,38.22571264947046,13.162504363588267,7.728258758127691,15.354519203669488,18.315163522069195,8.433351550477113,5.157315032572509,15.607880685169135,18.289484938981676,1.839886801352095,0.33560049575284906,0.5373589218534216,0.4966334894613583,22.69643699951748,50.17723792354147,72.05030245877131,194.85219403355094,32.04638552571094,71.66484163616107,148.12759423824147,373.0899844868636,9.771114928166687,15.06645887763365,19.48040816452195,36.645294673042365,8.034193318645885,13.600344049888085,17.45138758934452,32.914226211156524,15.22120193980515,23.4302018404145,38.22421188925955,90.34375,14.00452553875564,23.841369703790484,35.9589389367383,78.11393909514292,19.203185907979247,16.583279342993062,19.278263183518447,26.39132123718158,18.728230045708763,18.701719411911288,21.279556469378765,26.60592987435376,14.046469989224168,14.286765857867945,12.551172494831805,9.345955897117229,14.025306160563536,15.19568275056731,12.483120588764072,10.153209156470236
20.09587057866385,18.980782925569102,19.387837401303543,17.51250140292162,21.232692927989678,20.57723206502931,20.771864259308806,18.425334395484814,21.857236175980663,22.037925740266143,21.11131278463468,18.105507141192646,20.912334885286157,22.525626387017518,19.318990780778332,17.5268663211549,14.918622602194695,11.913261071495423,12.448964371478064,12.603638070876528,12.467319473059588,11.168347488291484,13.349653853751947,11.862098587914316,16.680591148494617,11.363652852090324,18.718724701176246,20.127927400468383,10.234293714849219,6.755125682910277,2.6169008901258137,1.7049169490124785,13.418011376931839,11.358290122887993,8.33614612862533,3.6707274582514122,20.30348535048065,16.1396770102825,14.107192960670599,12.164914567660585,19.673175580225944,17.997340813024476,15.972685670123386,13.720346681653055,21.036648616910227,19.306525574030463,17.300536564836857,13.780663875598087,20.44738823963789,18.28458621993856,17.164758402802647,13.975525368219955,16.92090507960999,15.647614299736878,14.685170412794793,13.076670136545204,21.938327464003926,16.891353102417145,16.08716404758408,12.905448387856662,19.12139991212939,14.976605184037561,10.714305059424678,5.160659746661002,20.37823989493169,15.080800533648016,10.890237299252025,5.196401525257459
16.91259638380685,16.636785891364077,16.011442771713924,15.26025904894994,16.583030938365187,16.96705406186007,16.592732506357034,15.997455448026354,18.058594898259138,18.12320891378138,16.842197634719582,13.746933707603336,17.37976551835976,17.200464898549576,17.940540915395285,13.666178947818556,19.95226939113579,16.227977975326432,14.761938941840974,13.553997356169894,16.93978624201666,19.22076103784334,15.036690348712964,13.452876709803487,4.8100306579671415,0.8665094767389135,2.2036049335682653,0.7896662763466042,7.614258330059405,5.14813926228553,2.6500908526347264,1.1105197917527478,11.829874601932106,9.09797113346792,6.780854823801108,2.8709008403640195,16.560645837589874,15.588162136560175,13.945329024405511,11.75684220144367,18.65111701565661,15.836774826249693,16.18307008952477,13.698437944436844,16.911947633959638,15.773347971733946,14.005616162325452,12.436931818181819,16.87367915258726,15.4585389703237,14.158875820423447,12.68041237113402,16.56024123189045,15.418524371676904,14.827475302164821,11.802320457863448,15.803829523126987,16.380513331672066,14.821559700396534,12.535610768637259,21.88341929494949,20.26193489986795,18.936042162418353,17.521475478788723,20.98561787125216,20.025197306494825,18.72296318010206,17.01562403799188
16.39996144275552,14.08177827815795,13.921620638230639,11.565791327961303,16.351288874553127,14.619394955752902,14.000162518655936,11.49812449932723,22.8583793317438,18.854877842351748,16.044830524237824,11.94035160745765,19.479087044496158,17.86369394963145,24.266129558619564,13.244120751919922,13.789090704093425,8.936652574548717,11.408762997891989,7.604212816551567,9.773209136621718,11.057929777411342,11.2045478469141,8.182419901928252,8.7830988129864,46.035035216589584,14.552026286966047,13.696428571428571,7.544016094542252,5.528581123228888,4.1461922395749475,1.227931575902818,13.988345118479021,9.423166104023387,7.397948490305759,2.7384792148859742,18.862775939408063,17.126772700187928,16.221436334359936,13.155381475954071,18.482709638540072,17.95782790178134,14.554093585016934,11.609804996491254,15.037083550800277,14.05910254247156,12.258710697657648,10.458385167464115,16.39661869963656,13.320849053992971,12.117736748233273,10.52766601811827,23.21088258383879,18.861308402915277,14.255941844044548,9.863159440785065,17.35120649866783,18.74158983304261,15.093626083125276,10.010350081992678,18.625016454369682,13.755525105752277,8.978227514123121,3.4762396934399447,17.381696485724053,12.086055364441233,7.010518690433322,3.1113774519662933
