hBFA1:21C-R1-8,hBFA1:21C-R1-16,hBFA1:21C-R1-24,hBFA1:21C-R1-40,hBFA1:21C-R2-8,hBFA1:21C-R2-16,hBFA1:21C-R2-24,hBFA1:21C-R2-40,hBFA1:37C-R1-8,hBFA1:37C-R1-16,hBFA1:37C-R1-24,hBFA1:37C-R1-40,hBFA1:37C-R2-8,hBFA1:37C-R2-16,hBFA1:37C-R2-24,hBFA1:37C-R2-40,hBFA1:48Hr-R1-8,hBFA1:48Hr-R1-16,hBFA1:48Hr-R1-24,hBFA1:48Hr-R1-40,hBFA1:48Hr-R2-8,hBFA1:48Hr-R2-16,hBFA1:48Hr-R2-24,hBFA1:48Hr-R2-40,hBFA1:FLC4-R2-8,hBFA1:FLC4-R2-16,hBFA1:FLC4-R2-24,hBFA1:FLC4-R2-40,hBFA1:GlyEtOH-R1-8,hBFA1:GlyEtOH-R1-16,hBFA1:GlyEtOH-R1-24,hBFA1:GlyEtOH-R1-40,hBFA1:GlyEtOH-R2-8,hBFA1:GlyEtOH-R2-16,hBFA1:GlyEtOH-R2-24,hBFA1:GlyEtOH-R2-40,hBFA1:SC-R1-8,hBFA1:SC-R1-16,hBFA1:SC-R1-24,hBFA1:SC-R1-40,hBFA1:SC-R2-8,hBFA1:SC-R2-16,hBFA1:SC-R2-24,hBFA1:SC-R2-40,hBFA1:YPD-R1-8,hBFA1:YPD-R1-16,hBFA1:YPD-R1-24,hBFA1:YPD-R1-40,hBFA1:YPD-R2-8,hBFA1:YPD-R2-16,hBFA1:YPD-R2-24,hBFA1:YPD-R2-40,hBFA1:pH3.8-R1-8,hBFA1:pH3.8-R1-16,hBFA1:pH3.8-R1-24,hBFA1:pH3.8-R1-40,hBFA1:pH3.8-R2-8,hBFA1:pH3.8-R2-16,hBFA1:pH3.8-R2-24,hBFA1:pH3.8-R2-40,hBFA1:pH7.3-R1-8,hBFA1:pH7.3-R1-16,hBFA1:pH7.3-R1-24,hBFA1:pH7.3-R1-40,hBFA1:pH7.3-R2-8,hBFA1:pH7.3-R2-16,hBFA1:pH7.3-R2-24,hBFA1:pH7.3-R2-40
0.13415160792467118,-0.1272425649705955,-0.07743936839344734,0.07053032543937299,,,,,0.09310397727430342,-0.010376773580736298,-0.1706427941774935,0.08791559048393083,-0.2604585219142974,0.028658255175783687,0.47792966106492774,-0.24612939432640957,8.08110223323277,-2.447276839526804,-12.491289207175361,6.857463813469387,0.13250500244574326,0.09936060061768792,-0.4140509058180184,0.1821853027545881,39.40324739310623,-11.67389326664123,-61.29565488625069,33.56630075978558,-19.808368346958517,5.762757823245025,30.972599959049667,-16.926989435336083,-58.74437139682709,16.777729895843805,92.32214794988877,-50.35550644890532,-0.03894201406033382,0.022700004636147852,0.043834021166442305,-0.027592011742259004,-27.32014252546486,7.761039773482025,42.998725390706795,-23.43962263872382,-0.22473135585862547,0.06615410500195829,0.3502315542143126,-0.19165430335764455,,,,,0.7092354135442953,-0.14739468776212306,-1.1973787954453976,0.6355380696632312,,,,,-0.05211616670056918,-0.03213098991017471,0.1524288182663991,-0.06818166165565565,0.924531959192409,-0.18780979673279763,-1.5673492232856283,0.8306270608260151
0.006323631901139493,-0.007287260839255794,-0.0017163725434024002,0.0026800014815160367,,,,,0.052064591326878684,0.0018587221612795801,-0.10691726589567985,0.052993952407520695,-0.15629652283451545,-0.014914314840196674,0.3349645179293228,-0.16375368025461157,3.580884567969054,-1.1427636288135776,-5.447623692717745,3.0095027535622627,0.06321807303564864,0.07822094759485143,-0.24376756746356953,0.10232854683307213,17.160610936421392,-5.11857149574314,-26.64336462922798,14.601325188549765,-8.686070052909784,2.4781738142930294,13.654879384380067,-7.446983145763284,-25.680612322966766,7.369604685482301,40.30681761770984,-21.995809980225545,-0.001657501669489747,-0.015412676231758127,0.026434017686617572,-0.009363839785369699,-11.952277745501974,3.392950659234792,18.81512950215184,-10.25580241588463,-0.0576725970747507,0.011771829030539749,0.09768745060369532,-0.0517866825594826,,,,,0.37105309971794487,-0.11461887880281907,-0.5701778812316585,0.313743660316534,72.42862162541621,-20.688827844538196,-113.82400148402533,62.084207703147285,0.00032637602751872663,-0.028132594717919623,0.04154614002185042,-0.013739921331445082,0.41649836115621497,-0.09491765280933073,-0.690620243098441,0.36903953475155316
0.161933209824644,-0.2310938383194161,0.022774337829836178,0.046386290664935936,,,,,0.2927903983690161,-0.2974668434646546,-0.139380531541053,0.14405697663669015,0.2015200046910619,-0.22609496042844945,-0.06389756873944918,0.0884725244768374,7.9053107785555525,-2.907383008232724,-11.449547044762006,6.4516192744391745,0.9396652430223762,-1.493669372726601,0.3611735730451531,0.19283055665907334,38.12033204495134,-11.599484136327703,-58.84143788541091,32.3205899767874,-19.1789816600554,5.706995157296532,29.79747058416605,-16.325484081407154,-56.61778323298063,16.32799676601988,88.74357131693122,-48.45378484997053,0.059365061247535156,-0.03893876817820274,-0.0603219702277662,0.03989567715843467,-26.49604522808417,7.610728140123349,41.57599824598303,-22.690681158022414,-0.1834400867238306,0.02993534057117664,0.32197716259089937,-0.1684724164382434,,,,,0.8438865369678705,-0.33057886796555724,-1.191904771987407,0.6785971029850935,,,,,-0.013144674974744586,0.0210813255596789,-0.005332638390032507,-0.002604012194903582,0.8518729210708855,-0.1988551131918701,-1.405463172353976,0.7524453644749545
-0.06245081771096439,0.03963894591559436,0.06544321654854102,-0.04263134475316921,,,,,0.08649394861197646,-0.0879699084840011,-0.04103303449794771,0.04250899436997413,-0.1463977492465922,-0.024204587401040367,0.32910237959474653,-0.15850004294711306,5.250322769250793,-1.4071018343107404,-8.389992787035496,4.546771852095432,-0.04965948496199868,0.2854852342236702,-0.3289088814115053,0.09308313214983466,25.501498166995106,-7.3774121027373525,-39.93687817988409,21.812792115626394,-12.471387941091592,3.9341484707714507,19.041553176026042,-10.504313705705897,-38.225000227810796,10.99346308029672,59.959805835176525,-32.72826868766248,0.012101008780398992,-0.01486588144349632,-0.0019031953955503944,0.004668068058648611,-17.850556351850614,5.086528478930937,28.07131998530489,-15.30729211238517,-0.16084340255952956,0.06482231846177156,0.22445332742639934,-0.12843224332864178,,,,,0.49166121403431173,-0.10146378888173846,-0.8311267447460193,0.4409293195934423,,,,,0.0076225613328611,-0.04432095860804486,0.051236315246344866,-0.014537917971161551,0.6100022981848952,-0.14968748496074102,-0.9954733689286765,0.5351585557045235
0.14903574586949464,-0.10790885614864498,-0.13620820751602425,0.09508131779517282,,,,,0.040317312613424416,-0.011961676224478524,-0.06269211089013593,0.034336474501187375,-0.19055692471558228,0.06576054542067133,0.28247303130015844,-0.15767665200524839,7.9589311337831035,-2.287735633854215,-12.486258816784884,6.815063316855998,0.14398195278775994,0.04555101454725019,-0.3562904273963987,0.1667574600613877,39.521842006355,-12.038665151805617,-60.98568628500158,33.50250943045228,-19.55133668516794,5.8660382058307405,30.303616061589736,-16.6183175822525,-58.5492584492045,16.76866868838323,91.94551386583439,-50.16492410501286,-0.0028518937292090207,0.007048695386648873,-0.0048692556215552685,0.00067245396411586,-27.243056429508755,7.744323445404049,42.86962769091147,-23.37089470680661,-0.2147679040979662,0.07864811724992116,0.3115636323210502,-0.17544384547300496,,,,,0.696981772520461,-0.13123267769858238,-1.19711452849304,0.6313654336711649,,,,,0.00245522231845019,-0.07026764495109594,0.10049102278974464,-0.03267860015709889,0.9075838084682157,-0.1875723918328438,-1.5338090291871658,0.8137976125517916
0.21412593968374005,-0.17072678019686682,-0.17216170907217965,0.1287625495853062,,,,,0.05699096516394109,-0.01289458842856872,-0.09464004768503198,0.05054367094965828,-0.19248704510357473,-0.032607389122138564,0.43388517389035464,-0.208790739664642,6.2570341896601605,-2.183425789730986,-9.23892969472386,5.165321294794673,0.4312810727063048,-0.5363942423684089,-0.057970781859998155,0.16308395152210098,29.627895842001323,-8.606473845736147,-46.34608091539843,25.32465891913327,-15.057914843691307,4.443304191247741,23.450873400511064,-12.836262748067455,-44.44406829068424,12.734719247478822,69.78605771015032,-38.07670866694485,0.042943020075660865,-0.01996092845019737,-0.05594464747602412,0.03296255585056107,-20.838641688638717,6.057401700325286,32.591180826789575,-17.809940838476052,-0.15720534589380963,0.058462601907622425,0.2267167889261854,-0.12797404493999842,,,,,0.6381256997780174,-0.19939988193777314,-0.9771515766493744,0.5384257588091304,,,,,-0.05194261705049774,0.007870407897203169,0.09207962225519117,-0.04800741310189638,0.6232162345576384,-0.01574009668262022,-1.2228223240913423,0.6153461862163256
0.14523985537036221,-0.21839503721090137,0.03711284507562551,0.036042336764912974,,,,,0.11505202613038534,-0.022354386256148384,-0.19657247287654878,0.10387483300231137,-0.23861539208902638,-0.00261706072497514,0.4811563752655119,-0.23992392245151262,8.1271927209904,-2.710453377405141,-12.188705375873074,6.7719660322878354,0.4092255295126157,-0.5198869249430822,-0.038620671610611,0.14928206704107616,39.10247438877903,-11.395042368272385,-61.11238522514954,33.40495320464282,-19.626613142076934,5.740744142356554,30.642110070618962,-16.756241070898568,-58.23280615398551,16.667738924882286,91.46400392064771,-49.89893669154452,-0.06285706819737769,0.07217706022269166,0.017448546060716996,-0.02676853808603097,-27.28069791114703,7.8549616402304565,42.77895336194834,-23.353217091031837,-0.18169136205267522,0.03360702748005284,0.3129721828852694,-0.16488784831264702,,,,,0.884439533837245,-0.33598864978947063,-1.264896092990287,0.7164452089425124,,,,,-0.0767513799094135,0.05969447441091402,0.06396104820245618,-0.046904142703956264,0.8864625999272544,-0.1651949204050398,-1.5251328192469449,0.8038651397247332
-0.009733541585399408,-0.021969943685554494,0.052421998699129,-0.020718513428175545,,,,,0.029709616941617334,0.0034380193329544007,-0.06457626288266693,0.03142862660809431,-0.16454754410603423,0.08381220458448091,0.2033767813353471,-0.12264144181379422,5.329651814822462,-1.6253752770311163,-8.221240714098215,4.516964176306885,0.1405807244598476,-0.08672222443041466,-0.15107811227407142,0.09721961224464004,25.756086231941822,-7.394648135761088,-40.420200260241906,22.058762164061278,-12.860579262922613,3.8514044256677167,19.944051887343647,-10.934877050088744,-38.698662254830595,11.126134880291758,60.70812218922336,-33.13559481468474,0.05153155119179509,-0.03924747769346881,-0.044191885843387624,0.03190781234506135,-18.07180643524987,5.148532201906818,28.420814567639546,-15.49754033429653,-0.1316001668486133,0.04328174041567889,0.19827772307370894,-0.10995929664077453,,,,,0.5155436818410912,-0.1505472150275331,-0.8052665411408899,0.4402700743273309,,,,,-0.05568091503263428,0.03907548891969981,0.05274859668572063,-0.03614317057278593,0.6106445326941445,-0.16166418393623783,-0.9787927894839272,0.5298124407260216
-0.027892168103341053,0.009381675639182685,0.041711822747907856,-0.02320133028374949,,,,,0.08755934993275938,-0.008541116259447534,-0.1623070254763439,0.08328879180303406,-0.2848913336418435,0.00881934265161366,0.556553653306266,-0.2804816623160358,10.719634053420577,-3.149893899428811,-16.714427257697945,9.14468710370619,0.17168003678618415,0.1301058452842465,-0.5385188414987401,0.23673295942830935,52.41640843499141,-15.144362466722185,-82.11627316989987,44.84422720163042,-26.42444988560041,7.621968718166286,41.41594669395151,-22.61346552651733,-78.64123613864416,22.462801402100183,123.58827017413827,-67.40983543759387,-0.03159066017574075,0.02883176133808263,0.019933678344356665,-0.01717477950669899,-36.74549617031795,10.432173634835365,57.842731888383,-31.52940935290036,-0.24088533976849957,0.08057928678078063,0.3609017493658295,-0.2005956963781106,,,,,1.0142972543141902,-0.2966905765883352,-1.5835586437458795,0.8659519660200248,,,,,0.0004007303663704498,-0.008299816237463453,0.011648263623457389,-0.003749177752363053,1.2973280920801606,-0.35248034996659783,-2.0659356592104245,1.1210879170968608
0.04070959213442693,-0.04863121607887999,-0.0084723601505301,0.016393984094984493,,,,,-0.06981231498495788,0.014759234726224424,0.11748577788058157,-0.06243269762184722,0.07235012272931796,-0.09394365683648331,-0.003784760203911386,0.0253782943110763,-7.123743939125767,1.8834428790959308,11.422323559607669,-6.1820224995777835,-0.2777690150614255,0.061519047734812426,0.4632594585206302,-0.24700949119401816,-35.66041014737095,10.353140040395985,55.79111023414775,-30.48384012717287,17.89800105478163,-5.025530387746905,-28.25770652794305,15.385235860908239,53.25550523608331,-15.130550273710611,-83.81518506160026,45.69023009922785,0.01137899016655286,-0.0188918660304922,0.005579818712633244,0.0019330571513065387,24.88162086871594,-7.103430421321676,-39.1080961054493,21.32990565805514,0.16108736338991703,-0.024584340636965685,-0.28529821582438597,0.14879519307143374,,,,,-0.6876726555910224,0.21495341414303426,1.0529151899674947,-0.5801959485195063,,,,,-0.058469174540114466,0.05575434282153724,0.033306834847921074,-0.030592003129344514,-0.895112873439122,0.29827205234120097,1.3428176683664397,-0.7459768472685191
