hBFA1:21C-R1,hBFA1:21C-R2,hBFA1:37C-R1,hBFA1:37C-R2,hBFA1:48Hr-R1,hBFA1:48Hr-R2,hBFA1:FLC4-R2,hBFA1:GlyEtOH-R1,hBFA1:GlyEtOH-R2,hBFA1:SC-R1,hBFA1:SC-R2,hBFA1:YPD-R1,hBFA1:YPD-R2,hBFA1:pH3.8-R1,hBFA1:pH3.8-R2,hBFA1:pH7.3-R1,hBFA1:pH7.3-R2
0.10107468487819438,0.10522108443127338,0.07057564067439902,0.08518322724661494,0.05556122258581819,0.05937425407481408,-0.035342983869095325,0.05849703678391347,0.07124674001145422,0.0810678853328179,0.0744730526046377,0.08697857130495613,0.08509022569704451,0.0666426129365155,0.07555469121910593,0.05279043179543691,0.053631050603313586
-0.005308320040426295,-0.008695379603968486,-0.021200015832690117,-0.01316736522403679,-0.007914069624147287,-0.003656194366886784,-0.0612721878453255,-0.058960406408188094,-0.044637888715302915,-0.013089403119471132,-0.016013280988728278,-0.017252918123010705,-0.016589611307278915,-0.022029009474588652,-0.01658923335202419,-0.010750981562650759,-0.007838638994777623
-0.011574608544489598,-0.016659106746356192,0.019592835678788736,0.01614847006439363,0.03868031993738193,0.042813652079607446,-0.0028899351487635385,0.1041539935212589,0.11863440625573222,0.05197065206211351,0.06611660882371874,0.06379115063230012,0.06208050160110446,0.05479017415140091,0.044553480681423986,0.008360311500165002,0.016131467195737832
0.009972637030498095,0.01222915881816436,-0.042277524770281606,-0.0429469318525187,0.005000797297219244,-0.0029028589358110145,0.03315575979588703,-0.056575983562563346,-0.0371136819714775,-0.0013419113508837098,0.0019160695300172012,-0.001801190147520902,0.004705342541678257,0.012968510900339719,0.001651533220615109,-0.007521835457816804,-0.009757382223914611
0.08912421620289884,0.09792773108866806,0.07923353114790938,0.08338841102901952,0.055632786456427774,0.05439421793643965,-0.028583702892605676,0.05724575419608635,0.07430032267747429,0.07506404613858512,0.07272110086336966,0.08460047747876778,0.08576345808358925,0.08095294886224781,0.07810234708893025,0.055711942001285986,0.0553356727886973
0.05922615536849434,0.06030691330381686,0.027714230635359393,0.03836617776235436,0.04072663640860696,0.047162536487930486,0.06467131148391456,0.07777786695028394,0.08675751050155792,0.044220706739563645,0.05077996094693049,0.051157784678160324,0.04903782931224255,0.03404067619836017,0.04170325144640562,-0.019916485286859555,-0.017573074479137276
0.005873550405247054,0.0034888384129149854,0.033434654839024955,0.04124047663555276,0.01687016149663223,0.03235029812894737,-0.02825454581339347,0.06473181525449086,0.07574274868387046,0.040309023342058874,0.04244993554029219,0.05590347556336668,0.052918239959368014,0.011797416677916749,0.011761574173525994,-0.013682747300198044,-0.011654587759772359
-0.003938868334080877,-0.004282828872707897,-0.006262902513509891,-0.006745516040076233,-0.003662262600268702,-0.00017655218675937588,0.010570376074131424,-0.058029480674098036,-0.04157936432145696,-0.01531189875664022,-0.011387208251184226,-0.013387688508071306,-0.011652531703837735,-0.00796489767363656,-0.0153536317648114,-0.04155488300965796,-0.042928180842255644
-0.003324048130403418,-0.0014056799935121577,-0.009056981616296905,-0.00750604692616569,-0.011288436875051813,-0.009187091369323795,-0.04250404593364443,-0.0614561257246237,-0.04468820661980798,-0.010975162701600993,-0.008669258856499835,-0.009800937150503782,-0.00887359933931514,-0.010511334003553882,-0.008062992438233557,-0.006835290692687313,-0.006648943073672063
-0.010177129600842225,-0.010658929723228879,-0.0200725898519586,-0.010679830115027749,-0.015165278770544528,-0.0065456174865772135,-0.0016583479093119065,-0.05716257798221222,-0.05046248842728908,-0.011091925582724768,-0.015501334537796145,-0.011690490438681518,-0.01309051200237724,-0.027036280167620465,-0.018997525381407535,-0.05331645370541282,-0.05464082052786883
