M3-R1,M3-R2,M3-R3,M3-R4,EC3-R1,EC3-R2,EC3-R3,EC23-R1,EC23-R2,EC23-R3,EC21-R1,EC21-R2,EC21-R3,EC20-R1,EC20-R2,EC20-R3,EC18-R1,EC18-R2,EC18-R3,EC13-R1,EC13-R2,EC13-R3,Baffled-R1,Baffled-R2,1.8%Gluc-R1,1.8%Gluc-R2,1.6%Gluc-R1,1.6%Gluc-R2,1.5%Suc1%Raf-R1,1.4%Gluc-R1,1.4%Gluc-R2,0.5MKCl-R1,0.5%Raf-R1,0.5%Raf-R2,0.2MKCl-R1
0.03223096982995526,0.005874219746410514,0.0076792334968074525,0.03175911724602258,-0.1463771097622971,-0.19162831592908738,-0.17709576361432103,0.06386740417886477,0.05881476675173908,0.08153414673235604,0.036593105861990174,0.009122718114912134,0.06398486742867662,0.14747340169591777,0.1255212589664677,0.03302171429335743,-0.2175355963220531,-0.028956375214124974,-0.06777142745882053,-0.16149090746767616,-0.12670285096848036,-0.09178232171432595,0.032898292923391435,0.028935397709222977,0.032826214790861875,-0.012081369020741079,0.014752511625605891,-0.1118411416760507,0.04106473602770622,0.007496163191089122,0.03644693707757647,0.11471987621622101,0.011106335058226918,0.035473370750187014,0.10278063599940213
0.6658551373619156,0.7767030028464758,0.64059117801097,0.6978391699428765,0.6118897206747894,0.6666266936614704,0.695869066086441,0.7482732413094184,0.6563000527009721,0.6162049626664554,0.5860328382232902,0.5039719668642533,0.4938753885278975,0.8132464110509543,0.7194661246003187,0.4188324252109481,0.7157725473363894,0.8370864699057798,0.9074498455217417,1.1770939940270124,1.1467375956879722,1.105061255270138,0.7295143212906899,0.7412014672641676,0.6480753184052688,0.6580888458581239,0.8778898410893454,0.8419564502710675,0.2210831008066137,0.7033963382130817,0.6977407093789952,-0.7495684144330014,0.6894583198371265,0.6974608909680737,-0.19540535869451903
0.035684035684005834,-0.007825676800261212,0.060511189832139066,0.047458397821558494,-0.4028760530009704,-0.3423794807743333,-0.36853463194869296,0.017051229779641214,0.05767732941466863,0.06505112587089205,0.08253693710831152,0.11055661030628283,0.061550589542390045,-0.022518626678577333,0.01766209233519006,0.05624770781701969,-0.3251046273414937,-0.24353738331774435,-0.2426769149979866,-0.2708995196034445,-0.32797763990454115,-0.2142052116177579,0.026092164592200852,-0.0014361742600854988,0.09876156438131829,0.015916843361018597,-0.20926492635238816,-0.2001045768987733,0.002727475519007877,-0.01481641030943005,0.09413325719133757,0.16584265936962495,0.030964141734528938,0.06323811386826379,0.16952026765013245
0.47410832379347934,0.5467913082450986,0.42037989426474887,0.5143568466852965,0.25808669927930505,0.28349687428729275,0.3392996052467351,0.5563497830785011,0.4720755048673547,0.4867360883088384,0.4820321607069353,0.4779071540372746,0.4165538759132453,0.5312029936082561,0.46815447552954836,0.3758913576267918,0.5515125388088162,0.5174326520375587,0.550821019186388,0.7041456228842675,0.7921231438282887,0.6839371309830713,0.6249859415909084,0.6779921148942865,0.45093275572267577,0.4387514579997817,0.31064544726818805,0.25679054326100265,0.10152112854190146,0.5141102758313757,0.5052310289668522,-1.0356276467833172,0.4683418950727437,0.5077463209347625,-0.03556399970214583
0.3412106254041186,0.49853960380027507,0.39358014787812245,0.3499438150575842,0.30256114621291264,0.3527835492727678,0.30180174811918264,0.4972528283831671,0.36223298839414075,0.3648884317982307,0.42739296422320416,0.4904754636853072,0.26979153053678945,0.39112558460884983,0.2558237489273274,0.2893512947220185,0.5336474749494005,0.39249639218902677,0.5978591834893352,0.6961939673514113,0.675389863775406,0.5481083769772,0.5335448326100554,0.6642448327740864,0.2657757794501027,0.2775834691396934,0.38638561474880295,0.33594138448026273,-0.010457215060177206,0.4251173471665828,0.30229603014954187,-0.5993925945918562,0.2713391523247143,0.3147393443363727,-0.0325785136769015
0.6609629341201119,0.7915508067715077,0.5220560238798193,0.5827940714605612,0.6340714520446826,0.6930296732231935,0.6302950147001518,0.7264218168315899,0.6891194735313825,0.5545089171919498,0.7555360563124672,0.8569145760110342,0.5152829395097365,0.4384556075384639,0.39012299679561513,0.6115068889715614,0.6536800857351676,0.5968105476873563,0.869682482159929,0.9339621982998144,0.9488230386543505,0.7623889897226419,0.6410945095246042,0.5281548832207763,0.4673943826186795,0.5099742529881717,0.396228814871629,0.25440414774125425,0.031935607852915736,0.710699333993438,0.654826269945824,-0.2930455806656808,0.5162614805747963,0.5397606716514903,-0.8053469053744703
0.6176902847318659,-0.5071606142986266,-0.6305398966352642,0.23403149793262976,0.4543600418441781,0.5005099027776192,0.4893587751619644,0.3282982645969931,0.07640981815458048,0.018067781603410892,0.12291873237337433,-0.162485135652188,-0.25424542402391453,0.6831349065880947,0.38118439522074654,-0.8128883894883647,0.6214130659707371,0.5074888537484834,0.6814898107010139,0.7776592122433306,0.7612008529517941,0.5785092818550976,0.46353508734136584,0.20889823186130804,0.9973363576466208,0.9722721808705295,0.3334172424804934,0.33494713298572887,0.41917029450033977,0.9230986232600881,1.1302123525693626,0.8365717494974685,1.0290735189846414,1.10106219575564,0.682672704252895
-0.04157083381091693,0.050344538573478335,0.050872705015984135,-0.00018078695992087556,-0.28934319926436175,-0.18413246350884113,-0.1298426328890816,0.041501477266904514,0.054280011344200574,0.06324760647310143,0.052449338957944514,0.06738220234057027,0.07265065278885721,0.08881409126331884,0.056668752377074375,0.04334632260332159,0.19989532605734306,-0.13864363946376912,-0.17592771356447212,-0.2043270385111649,-0.3054468185923686,-0.12836262966534367,-0.09784508988804255,-0.0317087295076194,-0.016960220107344524,-0.012018776513077544,-0.19109798238935366,-0.1596486740106214,0.11787459019597717,0.003389258900825609,-0.07757286706154551,0.0890869297053753,-0.013432051703322423,-0.10179144305095225,0.08248789213650161
0.7306699018092602,0.8237100766369029,0.592621587044036,0.6763013291770175,0.6426556436165679,0.6823206465740057,0.6588886686014747,0.7903732585761638,0.6171389351985695,0.44281787717469145,0.55190450641456,0.5263932552564665,0.48988804273687103,0.9651678984528318,0.7016012896146159,0.3558758672645389,0.603812777347541,0.5621422312110804,0.7744316795351073,0.8899346168710858,0.8868623843417656,0.8554204036533143,0.667864235995073,0.5564680848209486,0.5749868452970663,0.6682417097134465,0.37028892665677676,0.18096328573908735,0.16379936684920654,0.7568457479059955,0.7662496433076347,0.1333648100019344,0.6459910073755173,0.6990649052147992,-1.1859593982542815
-0.07156861912595018,0.07451277830912073,-0.01446956424662102,-0.05130198589808198,-0.1787409237105493,-0.18029652572777044,-0.1686705844342899,0.01064741698808761,-0.012813402253797878,0.012473522284931537,-0.06043435441439469,-0.02887262412950945,0.013083288239648494,0.1511328740343354,0.08793479516241601,-0.03830443955097221,-0.2878662843916232,-0.24926799114118903,-0.10347721037914612,-0.19701950656275577,-0.2436778055034378,-0.22362364988729305,-0.09121055325241859,-0.06871396358052878,-0.06335771199879855,-0.061452272057564095,-0.13250566692299243,-0.16554475447511124,0.010344616516258075,0.005158109077046519,-0.0810853591368945,0.10006840637892352,-0.07987944112518239,-0.03976348233008823,0.024122363274791177
