M3-R1,M3-R2,M3-R3,M3-R4,EC3-R1,EC3-R2,EC3-R3,EC23-R1,EC23-R2,EC23-R3,EC21-R1,EC21-R2,EC21-R3,EC20-R1,EC20-R2,EC20-R3,EC18-R1,EC18-R2,EC18-R3,EC13-R1,EC13-R2,EC13-R3,Baffled-R1,Baffled-R2,1.8%Gluc-R1,1.8%Gluc-R2,1.6%Gluc-R1,1.6%Gluc-R2,1.5%Suc1%Raf-R1,1.4%Gluc-R1,1.4%Gluc-R2,0.5MKCl-R1,0.5%Raf-R1,0.5%Raf-R2,0.2MKCl-R1
0.22838272172663476,0.22907351937735812,0.23697781370618165,0.2857576915995658,-1.2380067128338752,-1.0301064323629228,-1.1729071535837792,0.048990037019801785,0.009796493451624033,-0.046215187946646086,-0.04651720968789505,-0.11583386561453145,-0.029050655530082542,0.20926382676139532,0.0667043199862605,-0.07527125401247849,-0.3985773714342,-1.0409980062025288,-0.5464972547536063,-0.535626768761017,-0.47946875060007554,-0.5940159315392858,0.46291308825069705,0.3392949877408771,0.2509804834959698,0.30402334426870337,-0.9871183136088104,-0.593154771844616,0.08093138125091001,0.2165095343915135,0.18047681509543978,0.37454381527222863,0.2219136161305243,0.17628289261198238,0.34902639263471336
2.895847391421922,2.694255892714186,2.9028456300517265,2.6306504498680314,3.513099726957891,3.7575573324783043,3.3857259852488686,1.5905657733182927,1.5729718340760934,1.5646960008971145,2.1766986455149935,2.2619431881941243,2.1786921708280365,1.7184622647860959,1.7497802591020477,1.836909533243499,3.791924980752354,3.4768604562327683,3.3371157021028424,2.4995842916697204,2.5856446606318295,2.383288988237128,2.2155981598572847,2.225890771398563,2.4826263639814647,2.5965208615317974,1.9543605387511875,1.9259658368154087,3.4103041393578755,2.776015591863337,2.8860947808655633,-0.2504510661690942,3.18676269440167,3.2965324000905425,2.840385542294229
0.003021107116304711,-0.05817982203694576,-0.21595251353601203,-0.02868910233525232,0.6594934128639351,0.7831644575954666,0.671240645820819,-0.06405148809672699,-0.1942148554464045,-0.19516746915532351,-0.3528231840866448,-0.5855003928703717,-0.1724194809134536,-0.01061232732781596,-0.08834267859813162,-0.18041513292300407,1.0784664309004042,0.785533960801097,1.191973936764441,1.255549339588046,1.2356564139664803,0.9967733954112674,0.18235876588956765,0.13859650396067083,-0.15766612316544593,-0.016784133540827695,0.43003183858650784,0.42918269613330884,0.012692282700311884,0.014229383384654654,-0.1825560164716722,-0.037016873791760496,-0.11568351967332739,-0.2307044558339947,-0.1097139972833921
1.9033737282077674,1.9022526603432643,2.1741133854492225,1.7761778950653198,3.5816111054668927,3.858008676610141,3.4895565295329787,0.8387813559145552,0.8232187495951622,0.7146834394493695,1.0613094439371,0.9665666780135531,1.036654918677122,0.813885567910047,0.7993872977702239,0.7086059328216567,3.4919650084821314,3.4519091827559736,3.5648409396190965,2.853511315225005,2.5411222636009128,2.6287806642808,1.6051363254431288,1.6488553807476902,1.5904944101287144,1.7083179783175595,2.0338742946901833,2.1473605462828043,2.318418003699452,1.8386400906449438,1.947764096235441,1.3515841653807497,2.142332035059188,2.2065423603485,1.8694489144687312
1.4817724613207273,1.2727679707907593,1.4111389192561279,1.3143857863478852,2.9452767416274535,2.99660717425314,3.2608196931612383,1.2956222057742717,1.485235586323497,1.3529687345042645,1.7116274083701768,1.6307538410003,1.8263390654091132,1.2184438167935143,1.3868845401160477,1.506247065454626,2.748388168937875,3.0934028413861445,2.7139174105129387,2.2553465007410702,2.2387182533115197,2.298012684764225,1.3133256428568705,1.3302268009383753,1.130627144249708,1.1845940471149046,1.559635592414239,1.5258530191697421,1.4563489780977559,1.294499019003989,1.5406345615317139,1.0941195063613551,1.5153255986395289,1.5255085420273686,1.2328802166403232
1.823666175738087,1.692073914760028,2.0094600981819886,1.317555401287327,1.2838342997995407,1.3504850150148444,1.4440483746522803,0.8320642568919003,1.064415511451879,1.0134542205522985,1.0748526064432502,0.7260280512063435,1.4791918456489814,0.6738386636316147,1.1490069246096652,0.9637644568839343,0.8648425808788687,0.8365654038628256,0.45215762036736473,-0.04580870914671742,0.20908387621766877,-0.007064941562689775,0.6568970150570501,0.8461690778433573,1.1386526656518319,1.2654644627461482,-0.8182061833210074,-0.6422079591567806,2.583466055221618,1.8234998714749335,1.9270064795701811,-3.453718901927953,2.3616068014867824,2.2640032806296375,1.658505559819023
-10.065579384288796,-8.104765987047902,-6.848858344031388,-9.402854418503631,0.9444780750508747,0.923338221862054,1.0983614238049806,-8.751554811066164,-7.377589071898575,-7.9635985732564345,-6.4771907668310265,-5.784983600066122,-7.030056110209724,-9.028744781273028,-9.308970539541768,-4.769302449319216,0.8036965560218023,0.8709936560280853,0.7669045931302148,-0.07492519532393294,0.20108165252226406,0.012949858056803487,-9.75438602036342,-9.544447903247447,-10.416121727516355,-10.130850721566038,-0.9231780380853392,-1.0855335455479715,-7.957149735162473,-9.75317297847316,-10.187353856282957,-10.646922172203539,-10.043240885422176,-10.083587116243798,-9.955329386280946
-0.00019486623478562337,-0.2268230189776905,-0.24277744971993886,-0.03979209407418274,-2.892897380223962,-3.549273257074131,-3.1939620570357246,-0.3508207612559895,-0.3198996545512628,-0.34841307306014124,-0.4354944697272932,-0.48965456513783345,-0.35964229868997644,-0.4370065196150842,-0.3518063075116416,-0.26204497812043037,-4.256025936858238,-2.9485015974087854,-2.555976717412223,-2.5544535664311607,-2.7871133188992254,-3.067446805857296,0.10891414855637405,-0.02533884902030137,-0.021197601876976516,-0.0962186154319015,-2.185670112879237,-2.240024940574961,-0.5789440936307025,-0.12031428266816958,-0.0777908200191032,0.0407151939978011,-0.16326934317531777,-0.09472705088766004,0.0052984135902356955
0.4754543852089852,0.23465757008243449,0.5379439121335274,0.027001777689325213,1.749962668382509,2.0370063598963535,1.9280331816774745,-0.7672509263837652,-0.46375772357006495,-0.37375708625950077,0.5136206228992559,0.5035514208825562,0.42518110395688824,-0.14224527354698902,0.16963775193900954,0.03600388615368855,1.4055110040258807,1.5772800118626482,0.9313241192890751,0.7290042011339244,0.9139799284724925,0.7043868846861194,-0.6529416212340315,-0.49305340549143384,0.0012054070745066703,-0.019321422409752653,-0.3239631572670818,0.026821500398241993,1.1864730146512739,0.4332713161514077,0.5735173200832766,-5.628535322546246,1.1066679062490443,0.9111939700220706,0.3767240131400884
0.11055854683950514,-0.18836653809859627,0.04243916715913329,0.10596379982873667,-0.8735636928718563,-0.6013356498022344,-0.7503725564206133,0.2573135242028662,0.2436749711641225,0.2796977878557092,0.32894742443158476,0.1395221292436196,0.21729360261265246,0.2851442056819792,0.34347537980039927,0.31671511218705767,-0.19164168995137054,-0.22656904763151364,-0.35621064264388574,0.07746305157481909,0.11952453359417858,-0.031214177714138924,0.32811583048847404,0.14656368740683773,0.2312863320887121,0.20726604377620886,-0.42420779769824946,-0.41751716752406776,-0.20776104196172346,0.021451135025301882,0.14356954585024834,0.23256891860074336,0.07504563364122718,0.020143434097966317,0.26225108565719196
