M3-R1,M3-R2,M3-R3,M3-R4,EC3-R1,EC3-R2,EC3-R3,EC23-R1,EC23-R2,EC23-R3,EC21-R1,EC21-R2,EC21-R3,EC20-R1,EC20-R2,EC20-R3,EC18-R1,EC18-R2,EC18-R3,EC13-R1,EC13-R2,EC13-R3,Baffled-R1,Baffled-R2,1.8%Gluc-R1,1.8%Gluc-R2,1.6%Gluc-R1,1.6%Gluc-R2,1.5%Suc1%Raf-R1,1.4%Gluc-R1,1.4%Gluc-R2,0.5MKCl-R1,0.5%Raf-R1,0.5%Raf-R2,0.2MKCl-R1
0.01970338346217269,0.020120497995043573,0.015138412261495,0.01893264904543839,-0.13973838211070957,-0.1915564722061928,-0.16988864743923698,0.05437126231307574,0.0660885058392147,0.07489611760458334,0.08425845222490748,0.08812507409246156,0.06395324627576894,0.026860683999767626,0.04245524033616044,0.08452779175565947,-0.21618146057622206,-0.037818182784110754,-0.06535236390452637,-0.1666513187692183,-0.1353320387781022,-0.10984396500256773,0.012697726848594094,0.027254902159940253,0.008502631675586342,-0.029307122673964715,0.019043977109894028,-0.11187681385803312,0.04240275129971954,0.004171224824719694,0.010902514522395773,0.09249704713722691,-0.008180377357266538,0.00835728710069159,0.09125968382323876
0.6575825869742206,0.785313721379289,0.644860713343832,0.6901250438985856,0.6148159472128564,0.66612072958378,0.7003860926442007,0.7433350870135162,0.6603233881812034,0.6126528534888054,0.6168406923747859,0.5525113543676061,0.4942646406774232,0.739439410119634,0.668653822462006,0.45029880149731416,0.7165703638469378,0.8315728547060219,0.9088765618289831,1.1739071425936223,1.1416483119502256,1.095395835806239,0.71651774267495,0.7401450099277904,0.6327286159084162,0.6468734987736153,0.8805483199480596,0.8416920375022794,0.22154512761437656,0.7005215753988335,0.6812769566530293,-0.7641987207933246,0.6775206708908235,0.6801931926624087,-0.2026181836148652
0.03179553150019957,-0.005035146620302376,0.06151697257447266,0.0449835250020937,-0.40356605267119094,-0.3437065095793096,-0.36662027832086974,0.016835964988915885,0.0584518490820767,0.06447740415431116,0.09665590654033422,0.12869589764498923,0.0624187502670665,-0.04982479105779565,-0.0011890315894189304,0.06803507197811456,-0.3247229005800596,-0.2453223292181591,-0.24199858706915955,-0.27194607762876294,-0.32948790656437843,-0.21537497000818756,0.02054852044984673,-0.0018353882322144077,0.09256126885741839,0.01068731447058734,-0.2085002476294882,-0.20050797712002835,0.002526714600029481,-0.01712214684180513,0.08690187456055924,0.15866669323185836,0.02650285839325737,0.05566252208975336,0.16680566252005855
0.4711223321144481,0.5483931881509971,0.4206981734182369,0.5129799560718492,0.25650792791502786,0.2821568246386736,0.3405613851787314,0.5570883294708244,0.4721120091375317,0.4869144818946438,0.49224576053877256,0.48910643395997705,0.41748933718713277,0.5146610718580859,0.4567609727655162,0.38295837124345555,0.551700039728453,0.5162225125206525,0.5511558903885159,0.7034657966202653,0.7913968067954192,0.6846235242357206,0.6209554837285882,0.6777183309215032,0.446686305036327,0.4348971190959814,0.31116629222403214,0.25629171003845863,0.10101822773589415,0.5118489766202103,0.4999856820179954,-1.0410144537626664,0.4654857293301231,0.5024803358992578,-0.037393689298687784
0.3550441171364213,0.4778435610237894,0.38132549199421867,0.36873142195257125,0.28663291487388876,0.3488077056893545,0.29269338175464743,0.516049999564925,0.3495772264908662,0.37695157196669654,0.37203090057459975,0.38279688727296457,0.27246119751437287,0.5569124042228946,0.3699440894072996,0.21871360205298573,0.5318807681686559,0.40495588660435455,0.594698562235376,0.7034819078844776,0.6885498946563785,0.5817419422815872,0.5580381713649291,0.6664600355949266,0.29685354098347083,0.29716498752235104,0.3801222090991157,0.33468906412031946,-0.014049095053331495,0.42479947664320655,0.3327524715989176,-0.575341484367789,0.2973838078354649,0.3476935458919931,-0.017286170828990734
0.6888410313090845,0.7522309874840606,0.49931021120630925,0.6184101198175147,0.6062304019344062,0.686778015018818,0.6125834161633346,0.7603071594393866,0.6658986295124162,0.5764293583318778,0.6456424522636579,0.6502978120591288,0.5194157198860337,0.7559187519276686,0.6086285200932409,0.4763053746629491,0.6503336829985854,0.6207769875143934,0.8636939516850546,0.9479388395550938,0.9735558389937611,0.8234826487313753,0.6894159147471415,0.5324531778652386,0.5279345221172631,0.5490565823188381,0.3842303383526722,0.2525547206101309,0.025843893193533328,0.712039159134447,0.7150534166327458,-0.24453540725074924,0.5664072189628199,0.6044786188652662,-0.7757375964072664
0.6813186464826056,-0.5938744491378298,-0.6800111661182988,0.31250940035433883,0.3960063986405981,0.4886692294698968,0.44959509410686016,0.40056611055583263,0.026205260690595367,0.06526154052157515,-0.12639816531376874,-0.6218386972504442,-0.2464292374864785,1.3882453085817419,0.8665485863266214,-1.1133109794920624,0.6139035918582754,0.5604938646462517,0.6680552058503858,0.8085651937981464,0.8154535620550512,0.709642274934918,0.5724827728684506,0.2184860846909892,1.1329651702348085,1.0611803653193168,0.3070112353661164,0.3314903938202911,0.40649860104695995,0.9285629968158403,1.2663319689711894,0.9476749340368045,1.140654415736283,1.247045251995723,0.7486718141104609
-0.04294379347956449,0.04980215926255918,0.049994782082642006,0.0003642476029973696,-0.29220963957753776,-0.18582093537506844,-0.12950378245155117,0.04398320774115098,0.053141721851772274,0.06448057596148432,0.056662051406842565,0.06759875204292229,0.07377161124476848,0.08902752712452702,0.0567740755736367,0.043371503731009536,0.19996197356325673,-0.13842463270683236,-0.17581195876286926,-0.20419744450466054,-0.30487031885784166,-0.12458224475938282,-0.09912710814431827,-0.03173776094310268,-0.017862477972162717,-0.013713183548244487,-0.1913172910871337,-0.16017880278564345,0.11717703203843217,0.001358912318840172,-0.0794466966492843,0.08636721523626631,-0.013557023440677385,-0.10358473923280764,0.0823254476762703
0.7215579403056646,0.8334369924815522,0.5975130611271594,0.6675877382747855,0.6462468186893678,0.6820015613903416,0.6638818178094171,0.7845273048351269,0.6217711580786265,0.43872192881424477,0.5858184338563311,0.5806236749059327,0.4901796478001092,0.8826840012263093,0.6448363795589924,0.3909829073838423,0.6046696142325274,0.5558780240627657,0.7759656699307382,0.8863239145437201,0.881096793871935,0.8441487140475669,0.6534366355301167,0.5552839079131205,0.5579023764083175,0.6559074446201402,0.3733377831345338,0.1807127765198946,0.16435678424364802,0.7538482066636257,0.7480344214637696,0.1173556435989859,0.6326344168461616,0.680001251116398,-1.1940413118730535
-0.08425180500733248,0.08896610381853205,-0.006895329142796364,-0.06431343537780873,-0.1719810697115672,-0.1801877345828199,-0.1613769369050218,0.0009827258030666863,-0.005427818267848256,0.005736737471495912,-0.012200187137916995,0.051174586049920055,0.013033103965071163,0.028929354551515962,0.00377833568950095,0.013866606530024833,-0.2865028130985404,-0.25827178393015165,-0.10104106137204225,-0.2022595780911903,-0.25243166169301634,-0.24198145857371375,-0.1116766960832615,-0.07041828011656118,-0.08800237181826726,-0.07888332381951266,-0.12813967945043442,-0.16557883716608363,0.011697864694960581,0.0018093368375848517,-0.10695318417529273,0.07759374493158541,-0.09942820334025963,-0.06720783071584774,0.012439702750817887
