kinsler_sample_label,sample,assay,treatment,rep,timept,total_raw_count,bias_prevalence,normalization_factor
21-4-1,EC21-R1-T4,EC21-R1,EC21,1,4,1758008.0,-0.19825237334868612,839.3715170278638
21-0-1,EC21-R2-T0,EC21-R2,EC21,2,0,1984340.0,0.0028278518830449147,
21-1-2,EC21-R2-T1,EC21-R2,EC21,2,1,486568.0,-0.011132614568468958,687.8612099644129
21-2-2,EC21-R2-T2,EC21-R2,EC21,2,2,485523.0,-0.15688636496523356,542.5104191028394
21-3-2,EC21-R2-T3,EC21-R2,EC21,2,3,1224148.0,0.35118482066350304,995.622522813491
21-4-2,EC21-R2-T4,EC21-R2,EC21,2,4,1721069.0,-0.18217496716102002,964.1565836298932
21-0-1,EC21-R3-T0,EC21-R3,EC21,3,0,1984340.0,-0.0002293002628251763,
21-1-3,EC21-R3-T1,EC21-R3,EC21,3,1,1338544.0,-0.016598640239334186,1811.1088235294117
21-2-3,EC21-R3-T2,EC21-R3,EC21,3,2,1410590.0,0.03454867103939226,1554.1198513540674
21-3-3,EC21-R3-T3,EC21-R3,EC21,3,3,1875712.0,-0.02132112259279551,1649.8740144716805
21-4-3,EC21-R3-T4,EC21-R3,EC21,3,4,1647879.0,0.002965643013463657,1031.9823529411765
20-1-1,EC20-R1-T0,EC20-R1,EC20,1,0,398922.0,-0.001084778675632925,
20-2-1,EC20-R1-T1,EC20-R1,EC20,1,1,1652478.0,0.05383414304190443,2420.491176470588
20-3-1,EC20-R1-T2,EC20-R1,EC20,1,2,1363545.0,-0.10946502819732629,1495.8262717050118
20-4-1,EC20-R1-T3,EC20-R1,EC20,1,3,866836.0,0.053368187543534416,617.385294117647
20-1-2,EC20-R2-T0,EC20-R2,EC20,2,0,1296857.0,0.0008351814929461886,
20-2-2,EC20-R2-T1,EC20-R2,EC20,2,1,1670307.0,0.028791100174893596,2413.958823529412
20-3-2,EC20-R2-T2,EC20-R2,EC20,2,2,1202018.0,-0.057480319810377135,1364.6739129167747
20-4-2,EC20-R2-T3,EC20-R2,EC20,2,3,1386643.0,0.028943657096701787,1126.3441176470587
20-1-3,EC20-R3-T0,EC20-R3,EC20,3,0,1345720.0,-0.0006825379382765776,
20-2-3,EC20-R3-T1,EC20-R3,EC20,3,1,1316096.0,0.04584999716069596,2056.708823529412
20-3-3,EC20-R3-T2,EC20-R3,EC20,3,2,1178662.0,-0.09123366817177006,1638.0660401216373
20-4-3,EC20-R3-T3,EC20-R3,EC20,3,3,1599878.0,0.04564522885617915,1741.8764705882354
18-1-1,EC18-R1-T0,EC18-R1,EC18,1,0,289364.0,-0.0030289998987399285,
18-2-1,EC18-R1-T1,EC18-R1,EC18,1,1,104195.0,0.06836635853510369,69.1005291005291
18-3-1,EC18-R1-T2,EC18-R1,EC18,1,2,2365974.0,-0.1364944796114228,963.5480853655201
18-4-1,EC18-R1-T3,EC18-R1,EC18,1,3,5334168.0,0.06821104887768534,1297.037037037037
18-1-2,EC18-R2-T0,EC18-R2,EC18,2,0,288742.0,0.0013037647697036422,
18-2-2,EC18-R2-T1,EC18-R2,EC18,2,1,265563.0,0.044582305137634386,197.30674846625766
18-3-2,EC18-R2-T2,EC18-R2,EC18,2,2,672289.0,-0.08939288539821737,297.8601534015149
18-4-2,EC18-R2-T3,EC18-R2,EC18,2,3,6473793.0,0.04447329893312743,1659.0981595092026
18-1-3,EC18-R3-T0,EC18-R3,EC18,3,0,197126.0,0.0009583115688123397,
18-2-3,EC18-R3-T1,EC18-R3,EC18,3,1,1361173.0,0.028996745307987275,912.0669144981413
18-3-3,EC18-R3-T2,EC18-R3,EC18,3,2,2640350.0,-0.06021505894289539,1061.229560963708
18-4-3,EC18-R3-T3,EC18-R3,EC18,3,3,3884866.0,0.028675612151383128,824.9665427509294
13-0,EC13-R1-T0,EC13-R1,EC13,1,0,21149.0,-0.004228762843229749,
13-1-1,EC13-R1-T1,EC13-R1,EC13,1,1,1138999.0,-0.04715140457249231,1064.1460674157304
13-2-1,EC13-R1-T2,EC13-R1,EC13,1,2,2399880.0,0.04179330649953006,1324.3134772843562
13-3-1,EC13-R1-T3,EC13-R1,EC13,1,3,3950750.0,0.05741883044973997,968.2077455720455
13-4-1,EC13-R1-T4,EC13-R1,EC13,1,4,1473942.0,-0.052444276009023225,163.77153558052436
13-0,EC13-R2-T0,EC13-R2,EC13,2,0,21149.0,0.0005810485149047288,
13-1-2,EC13-R2-T1,EC13-R2,EC13,2,1,1310835.0,-0.042984469346939586,1201.236
13-2-2,EC13-R2-T2,EC13-R2,EC13,2,2,1712743.0,0.001365924482214365,949.1996501047594
13-3-2,EC13-R2-T3,EC13-R2,EC13,2,3,3287883.0,0.1259867553229541,769.0774051236576
13-4-2,EC13-R2-T4,EC13-R2,EC13,2,4,1655167.0,-0.08391594383892954,177.632
13-0,EC13-R3-T0,EC13-R3,EC13,3,0,21149.0,1.6121756996044537e-05,
13-1-3,EC13-R3-T1,EC13-R3,EC13,3,1,1122575.0,0.05198672679008391,1227.958549222798
13-2-3,EC13-R3-T2,EC13-R3,EC13,3,2,366483.0,-0.1384807880300652,241.49739423527708
13-3-3,EC13-R3-T3,EC13-R3,EC13,3,3,2938992.0,0.11965365227083466,892.6303067491483
13-4-3,EC13-R3-T4,EC13-R3,EC13,3,4,1016186.0,-0.033999290220849784,160.41450777202073
E0,Baffled-R1-T0,Baffled-R1,Baffled,1,0,2340563.0,0.0014869773421574326,
E1,Baffled-R1-T1,Baffled-R1,Baffled,1,1,6229520.0,-0.029589261570358995,7603.939726027397
E2,Baffled-R1-T2,Baffled-R1,Baffled,1,2,2166425.0,0.04278944372157477,1819.477375851744
E3,Baffled-R1-T3,Baffled-R1,Baffled,1,3,928842.0,0.002851469555243082,521.8357952878662
E4,Baffled-R1-T4,Baffled-R1,Baffled,1,4,7440597.0,-0.015733571888074623,2466.4438356164383
F0,Baffled-R2-T0,Baffled-R2,Baffled,2,0,1569410.0,-1.255845868325252e-05,
F1,Baffled-R2-T1,Baffled-R2,Baffled,2,1,5377148.0,0.06907991752344185,6182.114130434783
F2,Baffled-R2-T2,Baffled-R2,Baffled,2,2,4003224.0,-0.09373471216095423,3243.775090746902
F3,Baffled-R2-T3,Baffled-R2,Baffled,2,3,9610137.0,-0.01926947438771773,4979.409805102019
F4,Baffled-R2-T4,Baffled-R2,Baffled,2,4,9000954.0,0.04405689080510599,2669.6684782608695
I0,1.8%Gluc-R1-T0,1.8%Gluc-R1,1.8%Gluc,1,0,3494929.0,-0.0037715695728011045,
I1,1.8%Gluc-R1-T1,1.8%Gluc-R1,1.8%Gluc,1,1,3944246.0,-0.0140633189553379,5028.840659340659
I2,1.8%Gluc-R1-T2,1.8%Gluc-R1,1.8%Gluc,1,2,2010910.0,-0.03691486899888564,2003.6936254228426
I3,1.8%Gluc-R1-T3,1.8%Gluc-R1,1.8%Gluc,1,3,336244.0,0.11456076783452072,253.48573477022697
I4,1.8%Gluc-R1-T4,1.8%Gluc-R1,1.8%Gluc,1,4,681736.0,-0.06432816487454664,362.22802197802196
J0,1.8%Gluc-R2-T0,1.8%Gluc-R2,1.8%Gluc,2,0,862618.0,-0.003594349141568511,
J1,1.8%Gluc-R2-T1,1.8%Gluc-R2,1.8%Gluc,2,1,3090634.0,0.012389643074820258,3737.9972222222223
J2,1.8%Gluc-R2-T2,1.8%Gluc-R2,1.8%Gluc,2,2,2188349.0,0.025882231302118853,2045.3535751205816
J3,1.8%Gluc-R2-T3,1.8%Gluc-R2,1.8%Gluc,2,3,384946.0,-0.09331971739700806,277.00363655711146
J4,1.8%Gluc-R2-T4,1.8%Gluc-R2,1.8%Gluc,2,4,620947.0,0.05229031037838054,286.74444444444447
1.6%-T0,1.6%Gluc-R1-T0,1.6%Gluc-R1,1.6%Gluc,1,0,49202.0,-0.00423687691285995,
1.6%-R1-T1,1.6%Gluc-R1-T1,1.6%Gluc-R1,1.6%Gluc,1,1,144748.0,0.03488291433541475,299.5970149253731
1.6%-R1-T2,1.6%Gluc-R1-T2,1.6%Gluc-R1,1.6%Gluc,1,2,186883.0,-0.11432261424076903,313.04578868714896
1.6%-R1-T3,1.6%Gluc-R1-T3,1.6%Gluc-R1,1.6%Gluc,1,3,239999.0,0.1232894167437011,311.7205490269548
1.6%-R1-T4,1.6%Gluc-R1-T4,1.6%Gluc-R1,1.6%Gluc,1,4,677668.0,-0.044262138409023745,590.3283582089553
1.6%-T0,1.6%Gluc-R2-T0,1.6%Gluc-R2,1.6%Gluc,2,0,49202.0,-0.00028588261169736973,
1.6%-R2-T1,1.6%Gluc-R2-T1,1.6%Gluc-R2,1.6%Gluc,2,1,101689.0,0.12421537281943508,212.70454545454547
1.6%-R2-T2,1.6%Gluc-R2-T2,1.6%Gluc-R2,1.6%Gluc,2,2,254212.0,-0.020822291119381973,464.65058070132505
1.6%-R2-T3,1.6%Gluc-R2-T3,1.6%Gluc-R2,1.6%Gluc,2,3,250512.0,-0.33070791176529835,364.011066527997
1.6%-R2-T4,1.6%Gluc-R2-T4,1.6%Gluc-R2,1.6%Gluc,2,4,318062.0,0.22744165059327928,337.4318181818182
GG0,1.5%Suc1%Raf-R1-T0,1.5%Suc1%Raf-R1,1.5%Suc1%Raf,1,0,2759565.0,-0.0013055302053315051,
GG1,1.5%Suc1%Raf-R1-T1,1.5%Suc1%Raf-R1,1.5%Suc1%Raf,1,1,1570471.0,-0.1278597693948712,1665.7142857142858
GG2,1.5%Suc1%Raf-R1-T2,1.5%Suc1%Raf-R1,1.5%Suc1%Raf,1,2,383177.0,0.1411960639232081,357.1245362566217
GG3,1.5%Suc1%Raf-R1-T3,1.5%Suc1%Raf-R1,1.5%Suc1%Raf,1,3,313867.0,0.09929625466599912,265.43084795964904
GG4,1.5%Suc1%Raf-R1-T4,1.5%Suc1%Raf-R1,1.5%Suc1%Raf,1,4,480985.0,-0.11456273223947376,454.4025974025974
G0,1.4%Gluc-R1-T0,1.4%Gluc-R1,1.4%Gluc,1,0,674820.0,0.001232776785353154,
G1,1.4%Gluc-R1-T1,1.4%Gluc-R1,1.4%Gluc,1,1,4194734.0,-0.041283036241960815,4317.116022099448
G2,1.4%Gluc-R1-T2,1.4%Gluc-R1,1.4%Gluc,1,2,2309670.0,-0.092493943877935,1545.0362670690472
G3,1.4%Gluc-R1-T3,1.4%Gluc-R1,1.4%Gluc,1,3,425111.0,0.3041999621191456,191.24276399382475
G4,1.4%Gluc-R1-T4,1.4%Gluc-R1,1.4%Gluc,1,4,1463723.0,-0.17172194776423977,404.414364640884
H0,1.4%Gluc-R2-T0,1.4%Gluc-R2,1.4%Gluc,2,0,717207.0,-0.0017794265109465383,
H1,1.4%Gluc-R2-T1,1.4%Gluc-R2,1.4%Gluc,2,1,3729423.0,-0.04252926344488078,3538.2944444444443
H2,1.4%Gluc-R2-T2,1.4%Gluc-R2,1.4%Gluc,2,2,2039149.0,-0.06374099999680562,1309.6872779276418
H3,1.4%Gluc-R2-T3,1.4%Gluc-R2,1.4%Gluc,2,3,275327.0,0.25630368550643906,117.25572849396465
H4,1.4%Gluc-R2-T4,1.4%Gluc-R2,1.4%Gluc,2,4,757201.0,-0.14926502260453725,185.1861111111111
P0,0.5MKCl-R1-T0,0.5MKCl-R1,0.5MKCl,1,0,4207398.0,-0.0009940020498890967,
P1,0.5MKCl-R1-T1,0.5MKCl-R1,0.5MKCl,1,1,4060418.0,0.06351347012960465,7446.9807692307695
P2,0.5MKCl-R1-T2,0.5MKCl-R1,0.5MKCl,1,2,2173275.0,-0.04282332621464438,3880.106799183048
P3,0.5MKCl-R1-T3,0.5MKCl-R1,0.5MKCl,1,3,355146.0,-0.10684058125148448,589.964799502054
P4,0.5MKCl-R1-T4,0.5MKCl-R1,0.5MKCl,1,4,565008.0,0.0851153880104486,862.8461538461538
AA0,0.5%Raf-R1-T0,0.5%Raf-R1,0.5%Raf,1,0,3646680.0,0.0006775673279556587,
AA1,0.5%Raf-R1-T1,0.5%Raf-R1,0.5%Raf,1,1,2502245.0,0.10287795353351056,2174.372549019608
AA2,0.5%Raf-R1-T2,0.5%Raf-R1,0.5%Raf,1,2,5251704.0,-0.1460530858886449,2995.502457696693
AA3,0.5%Raf-R1-T3,0.5%Raf-R1,0.5%Raf,1,3,424928.0,-0.02139412701013162,162.9426031275277
AA4,0.5%Raf-R1-T4,0.5%Raf-R1,0.5%Raf,1,4,719696.0,0.061858640273508625,186.80392156862746
BB0,0.5%Raf-R2-T0,0.5%Raf-R2,0.5%Raf,2,0,3653383.0,0.001518511730910828,
BB1,0.5%Raf-R2-T1,0.5%Raf-R2,0.5%Raf,2,1,2911053.0,0.058916234145740744,2603.124645892351
BB2,0.5%Raf-R2-T2,0.5%Raf-R2,0.5%Raf,2,2,2661220.0,-0.07397537117490045,1446.4046875799256
BB3,0.5%Raf-R2-T3,0.5%Raf-R2,0.5%Raf,2,3,406893.0,-0.026808575675394956,148.4111830449064
BB4,0.5%Raf-R2-T4,0.5%Raf-R2,0.5%Raf,2,4,551741.0,0.04162322225426174,142.96600566572238
O0,0.2MKCl-R1-T0,0.2MKCl-R1,0.2MKCl,1,0,4797684.0,0.0013293636313312996,
O1,0.2MKCl-R1-T1,0.2MKCl-R1,0.2MKCl,1,1,2930331.0,0.0041906522722429205,4282.053370786517
O2,0.2MKCl-R1-T2,0.2MKCl-R1,0.2MKCl,1,2,2883775.0,-0.05280136812179976,4132.374233217164
O3,0.2MKCl-R1-T3,0.2MKCl-R1,0.2MKCl,1,3,296368.0,0.09068996248428855,398.5632426146301
O4,0.2MKCl-R1-T4,0.2MKCl-R1,0.2MKCl,1,4,720167.0,-0.04363378242390685,956.3286516853933
